Firm	ID	Time	Text	User	RT	From_Firm	t	URL
Monzo	1.1850397534036214e+18	2019-10-18T02:47:48Z	@scribblerboo @monzo And there you have it... UNTIL IT HAPPENS TO YOU. Common sense finally prevails	172023654.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.1850397296470753e+18	2019-10-18T02:47:43Z	All the high street bank CEO’s after watching the fiasco of #Monzo on @BBCWatchdog #MonzoDog 🧐🤑 https://t.co/8D85rV6OPP	18837243.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.185039143673434e+18	2019-10-18T02:45:23Z	@hxkam @Natalij41838596 @monzo The @financialombuds is toothless &amp; funded by the banks . After this report the… https://t.co/9XuvmNlJxa	20690350.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.1850390611505684e+18	2019-10-18T02:45:03Z	@monzo @TheDeborahRock By leaving people with no@money so they can’t pay their rent or buy food 🤔🤔🤔🤔 and then sugge… https://t.co/xREMUlodxv	172023654.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.1850385994960937e+18	2019-10-18T02:43:13Z	"@birksyblog @monzo They ain't perfect for sure. But they're great and are way better than traditional banks.
I thin… https://t.co/x12UQex1ZG"	2310946387.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.185035989410091e+18	2019-10-18T02:32:51Z	@Qatarairwaysfan @dmcgeogs @monzo Oh no it isn’t	20690350.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.1850352754808136e+18	2019-10-18T02:30:01Z	"� LANGUAGE TUTORING WITH EXPLAIN EVERYTHING 😋
See how language sessions can be done with a digital whiteboard. Davi… https://t.co/IgRZuabGr3"	284577660.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.1850351039799542e+18	2019-10-18T02:29:20Z	RT @N3WP0W3R: @Bexyenigma @monzo Will do very shortly; I think #Monzo will shut very soon after this. They are #Con Artists and #Criminals!…	20690350.0	1.1849348374609142e+18	0	2019-10-18 02:00:00	
Monzo	1.1850343050572431e+18	2019-10-18T02:26:09Z	RT @paulosborne33: @monzo You froze accounts of people who had benefits paid in. Shame.	20690350.0	1.184917367517827e+18	0	2019-10-18 02:00:00	
Monzo	1.1850339114470154e+18	2019-10-18T02:24:36Z	@BBCWatchdog please publish the data showing how many actual reports you got about Monzo compared to other banks? A… https://t.co/mpSGx7Fqbv	373032290.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.185032046755926e+18	2019-10-18T02:17:11Z	RT @Ash_Kandola: @monzo Lol, posting this because you knew you guys were appearing on #watchdog tonight? Closing accounts with customer fun…	20690350.0	1.1849110888502927e+18	0	2019-10-18 02:00:00	
Monzo	1.1850318771886408e+18	2019-10-18T02:16:31Z	@DiCaniosDisco @monzo There is only one financial regulator, I think you are a fake.	20690350.0	-1.0	0	2019-10-18 02:00:00	
Monzo	1.1850298891262198e+18	2019-10-18T02:08:37Z	RT @theunserious1: So Monzo are freezing accounts and taking people’s p’s I’ve never moved money so quickly from my account	8.2142878789632e+17	1.18492031930121e+18	0	2019-10-18 02:00:00	
Monzo	1.1850914138700431e+18	2019-10-18T06:13:05Z	"RT @bensmithuk: Watchdog: Have time to commission an ice sculpture, but not to read-up on anti-money laundering rules.

Rules which Monzo e…"	1744725787.0	1.1849138900035666e+18	0	2019-10-18 06:00:00	
Monzo	1.1850911148875366e+18	2019-10-18T06:11:54Z	RT @explainevrythng: Happy to announce the Explain Everything Expert series! ❤️ We will be publishing great case studies and ready-made pro…	2688696807.0	1.1849279695271895e+18	0	2019-10-18 06:00:00	
Monzo	1.1850911104038052e+18	2019-10-18T06:11:53Z	@InvincibleArmy7 @dylankbuckley @BBCWatchdog @monzo Once it's all blown over the whole thing may have been unnecess… https://t.co/7RmwjLjlFB	9.569996518692536e+17	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850910315047365e+18	2019-10-18T06:11:34Z	"RT @RSVPJ: Monzo is great! They’ve provided me an excellent service and I would always recommend.

But please @monzo, PLEASE, can you rever…"	1.1626746076666716e+18	1.1849679365802476e+18	0	2019-10-18 06:00:00	
Monzo	1.1850909973672591e+18	2019-10-18T06:11:26Z	@bweston92 @monzo @PayPal I accept that but this was a large level of complaints against a relatively new entrant t… https://t.co/5kRvirUCwm	370328955.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850906698173563e+18	2019-10-18T06:10:08Z	RT @jammylubbe: Is there a watchdog for watchdog? Extremely bias reporting 🤨 I and many many friends have been full monzo since beta and it…	7581192.0	1.1849125708279194e+18	0	2019-10-18 06:00:00	
Monzo	1.1850904733058212e+18	2019-10-18T06:09:21Z	RT @Discreet_Ldn: Monzo should never be your MAIN bank account.	139150119.0	1.1849105673305334e+18	0	2019-10-18 06:00:00	
Monzo	1.1850904403175916e+18	2019-10-18T06:09:13Z	RT @lederroux: People will come here and nonsensically slag off Monzo for carrying out basic security measures until the sorts of NatWest l…	228175625.0	1.1849598280929567e+18	0	2019-10-18 06:00:00	
Monzo	1.185090385330299e+18	2019-10-18T06:09:00Z	@jtruk @monzo Monzo isn’t my main account, but I do use it frequently, and have never had any issue using it in the UK or abroad.	17951053.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185089972904366e+18	2019-10-18T06:07:22Z	"RT @monzo: Reason number 1: You don’t need a proof of address ✈️

https://t.co/qsdvdSKi0c"	140337361.0	1.1847793363034358e+18	0	2019-10-18 06:00:00	
Monzo	1.1850898863800156e+18	2019-10-18T06:07:01Z	@2Steady4U @monzo @pebbles22b Mary asked whether she should be worried about the bad publicity. A simple ‘no need t… https://t.co/nvyBkWtfJj	50056495.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185089796873556e+18	2019-10-18T06:06:40Z	RT @Discreet_Ldn: Monzo should never be your MAIN bank account.	431773008.0	1.1849105673305334e+18	0	2019-10-18 06:00:00	
Monzo	1.1850892995424338e+18	2019-10-18T06:04:41Z	RT @Charlie628: @monzo Please tell me you’re making a significant donation to a food bank after tonight’s allegations.	139150119.0	1.184909522403545e+18	0	2019-10-18 06:00:00	
Monzo	1.185089248975872e+18	2019-10-18T06:04:29Z	"RT @monzo: Blocking accounts is something all banks have to do sometimes.

Here's more about why this (very rarely) happens:

https://t.co/…"	139150119.0	1.184881252974891e+18	0	2019-10-18 06:00:00	
Monzo	1.185088846117122e+18	2019-10-18T06:02:53Z	@mizzpennydreadf @monzo Yep that’s exactly why I use it ! We’re abroad quite often and find it really handy.	20442592.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850886289487217e+18	2019-10-18T06:02:01Z	nice PR response from you guys @monzo. i’d just convinced my grandfather that it was perfectly safe to go with an o… https://t.co/m5XGl2cXhY	9.692954930450268e+17	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850885218680668e+18	2019-10-18T06:01:36Z	@TheRealRevK @nidgaldr @monzo From what I’ve read.  Compensation seems to be on a case by case basis. For many the… https://t.co/Lwxc82aefM	39099632.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850884800928522e+18	2019-10-18T06:01:26Z	@ARROxford @N3WP0W3R @monzo Not fir long	203112558.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850882438737838e+18	2019-10-18T06:00:29Z	@Ash_Kandola @monzo It’s what banks are required to do, I remember @PayPal locking my account down for suspicious a… https://t.co/omQ1Kmoxvh	135808827.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851032093979976e+18	2019-10-18T06:59:57Z	RT @leemajo09130981: @monzo BBC Watchdog programme have exposed your ruthless and uncaring behaviour. Shame on Monzo  for suggesting that f…	1.1315460569012552e+18	1.185087983994757e+18	0	2019-10-18 06:00:00	
Monzo	1.185103147435516e+18	2019-10-18T06:59:43Z	RT @atsamhodgson: nice PR response from you guys @monzo. i’d just convinced my grandfather that it was perfectly safe to go with an online…	2398122540.0	1.1850886289487217e+18	0	2019-10-18 06:00:00	
Monzo	1.185103032062808e+18	2019-10-18T06:59:15Z	@AdamConor @AshleyHowell2 I’m certainly no expert on banking mate and I do like Monzo, but would just be wary. And… https://t.co/0WjKudwSGo	233878160.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185102996872614e+18	2019-10-18T06:59:07Z	RT @BBCWatchdog: Tonight the Monzo customers trying to get their money back after their accounts have been frozen. We’re asking #WhatsGoing…	2398122540.0	1.1848399772067348e+18	0	2019-10-18 06:00:00	
Monzo	1.185102990258135e+18	2019-10-18T06:59:05Z	against Monzo. It was by no means fair. 2/2	9.09499227025412e+17	-1.0	0	2019-10-18 06:00:00	
Monzo	1.18510288027093e+18	2019-10-18T06:58:39Z	In Monzo’s defence: I have passed huge sums of money into my Monzo account through a NatWest account due to IBAN su… https://t.co/H0RibqDF4k	9.09499227025412e+17	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185102615832617e+18	2019-10-18T06:57:36Z	@AndyBenouali @SundaysInHell @nigelwalsh @sytaylor @avtarsehra I am not saying monzo will be as inefficient as rbs.… https://t.co/xeKooKxVA0	112509659.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185102582576046e+18	2019-10-18T06:57:28Z	@monzo Is there a way to see every purchase you've ever made on a map?	3715628177.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851025128205435e+18	2019-10-18T06:57:11Z	@GameJamieGame Sorry to hear this Jamie, it certainly doesn't sound right that fingerprint authentication isn't wor… https://t.co/1pEXpwT0kq	3224409977.0	-1.0	1	2019-10-18 06:00:00	
Monzo	1.1851024877092454e+18	2019-10-18T06:57:05Z	@lianneonslow @monzo @LloydsBank Internet pile-ons from people who have no specific experience of the service.  This is why Twitter is free	19309270.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851016346842358e+18	2019-10-18T06:53:42Z	RT @Discreet_Ldn: Monzo should never be your MAIN bank account.	117204331.0	1.1849105673305334e+18	0	2019-10-18 06:00:00	
Monzo	1.1851016095813386e+18	2019-10-18T06:53:36Z	@auchenberg @simple @Chime @monzo Add N26 (German) and Lunar Way (Danish) to the list.	33298151.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185101228759507e+18	2019-10-18T06:52:05Z	"RT @GoddessJessie2: Verification update and payment methods. 

Monzo 040004/80531640
PayPal emma_gough@hotmail.com
UK bank 20-01-96. 304353…"	1.175814928504152e+18	1.179468394690728e+18	0	2019-10-18 06:00:00	
Monzo	1.1851011748669276e+18	2019-10-18T06:51:52Z	Statement from @monzo says: “we’ll co-operate with any requests from law enforcement”. I’d hope my bank would consi… https://t.co/yjlTE1XwI1	19658393.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851010674927575e+18	2019-10-18T06:51:27Z	@carminelentini Monzo are FSCS protected.	387308152.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851009032564122e+18	2019-10-18T06:50:48Z	"RT @bensmithuk: Watchdog: Have time to commission an ice sculpture, but not to read-up on anti-money laundering rules.

Rules which Monzo e…"	15345967.0	1.1849138900035666e+18	0	2019-10-18 06:00:00	
Monzo	1.1851008310178324e+18	2019-10-18T06:50:30Z	RT @willwhite11fs: @BBCWatchdog @Mattallwright @stephbreakfast @FoxNikkiFox @NickyMorgan01 @DCMS @TheFCA @monzo The lack of understanding o…	2316932005.0	1.1849782172345016e+18	0	2019-10-18 06:00:00	
Monzo	1.1851007537335951e+18	2019-10-18T06:50:12Z	Either way, it’s great to see how much trust they’ve earned. One of the main concerns in the beginning was that peo… https://t.co/81QO5PyvVo	2778093470.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851007018669097e+18	2019-10-18T06:50:00Z	RT @willwhite11fs: @BBCWatchdog @Mattallwright @stephbreakfast @FoxNikkiFox I hope @NickyMorgan01 @DCMS and @thefca are now involved and re…	2316932005.0	1.184975959847555e+18	0	2019-10-18 06:00:00	
Monzo	1.1851005330755297e+18	2019-10-18T06:49:19Z	@AdamConor @AshleyHowell2 Monzo is good for when you’re abroad or as I use it, like a cash card as can manage money… https://t.co/l1J29aIlFY	233878160.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851003975953162e+18	2019-10-18T06:48:47Z	"This is why I only use Monzo as a wallet. I never have more than £100 at a time. 

I dont trust a ""BANK"" with no lo… https://t.co/SEYxAiHHhW"	1373174629.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1851003592383365e+18	2019-10-18T06:48:38Z	RT @BBCWatchdog: Tonight the Monzo customers trying to get their money back after their accounts have been frozen. We’re asking #WhatsGoing…	8.155827433461555e+17	1.1848399772067348e+18	0	2019-10-18 06:00:00	
Monzo	1.1851003205249843e+18	2019-10-18T06:48:29Z	RT @OGFigures: My last retweet is basically what I do, big up Wiz for sending me the spreadsheet. Put out all my expenses and monthly budge…	3130175931.0	1.1849456254749614e+18	0	2019-10-18 06:00:00	
Monzo	1.1851000713245204e+18	2019-10-18T06:47:29Z	"@wwwtw33tcom We're safe, and committed to keeping our customers safe!

Rest assured blocking and freezing accounts… https://t.co/P8L886AaaF"	3224409977.0	-1.0	1	2019-10-18 06:00:00	
Monzo	1.1850999589717115e+18	2019-10-18T06:47:02Z	"RT @_AlexSherwood: Really disappointing piece on Monzo from Watchdog last night, criticising them for complying with AML regulations.

It w…"	24277547.0	1.185096623464108e+18	0	2019-10-18 06:00:00	
Monzo	1.1850997239565107e+18	2019-10-18T06:46:06Z	@cufcdeano @monzo Wouldn’t worry about it to much. Most of the complaint tweets are from obvious bots.	7555982.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850996554551665e+18	2019-10-18T06:45:50Z	@_AlexSherwood I'd say that fraudsters are more likely to target a neo bank than an incumbent as they'll assume the… https://t.co/0egKzPRNIu	113291983.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850995531225047e+18	2019-10-18T06:45:26Z	@kuntakendingo We're aware of the episode, and how it's making some people feel. We don't make the decision to free… https://t.co/W2V5WVJybY	3224409977.0	-1.0	1	2019-10-18 06:00:00	
Monzo	1.1850994230403318e+18	2019-10-18T06:44:55Z	@Thee_RichieRich @monzo Monzo have never blocked my account.	387308152.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185099277531566e+18	2019-10-18T06:44:20Z	"@jimandchips @ic3creamman @monzo @BBCWatchdog What is the ""go to a food bank"" business? Show me!"	23634455.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850991897657057e+18	2019-10-18T06:43:59Z	@aran384 Agree Banking is hard business, they went down couple of times but in the other hand  watchdog was just po… https://t.co/LzOryMgPVT	234361101.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850991050323968e+18	2019-10-18T06:43:39Z	Making saving easy with @monzo @IFTTT 🤖 https://t.co/AearsGKA8z	152630600.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850989687678812e+18	2019-10-18T06:43:06Z	@ramoncym @monzo @jimandchips We all know it doesn't take much to get on #watchdoglive. They're all like an ITV breakfast show..	23634455.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185098488440377e+18	2019-10-18T06:41:12Z	@wearet0kers @KimberleyLove @monzo Errr... yes, but you want to warn others too. Well done	2473076029.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185098378448982e+18	2019-10-18T06:40:46Z	I used @monzo as a travel card first. Found it so easy &amp; fun to use i switched from my barclays account &amp; also inve… https://t.co/81A31kFDkk	226708060.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850981270172017e+18	2019-10-18T06:39:46Z	@ken_wheeler Worth looking at the new fintech cards like @Monzo as there are lower charges from GBP to EUR so I’d h… https://t.co/keGRs2Lvix	27505432.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850980487934648e+18	2019-10-18T06:39:27Z	All regulated banks have AML responsibilities, freezing an account under such circumstances is standard practice. N… https://t.co/5fMGkgqtnQ	129016364.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185097951414227e+18	2019-10-18T06:39:04Z	@dylmye @monzo I wonder how the non disclosure works if you sue them as they can’t file a defence without disclosin… https://t.co/48HVBT6oCB	227666609.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850978253250642e+18	2019-10-18T06:38:34Z	@TomEvans_UX @monzo I have perfect service for 25 years from @firstdirect and a great app. Monzo offers nothing new… https://t.co/8bidioLSKr	2473076029.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850976792080955e+18	2019-10-18T06:37:59Z	2/2 Criminals often specifically target digital-only banks so this makes it especially hard for all of the new chal… https://t.co/shrKFIfAQa	20973871.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850976466309448e+18	2019-10-18T06:37:51Z	@dylmye @monzo Excellent, so only if an actual account freezing order by a court. @monzo, can you confirm you only… https://t.co/hURSABb6a6	227666609.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185097635558019e+18	2019-10-18T06:37:49Z	@Subby_X As a regulated bank, we have to monitor accounts and make sure we’re protecting our customers and their mo… https://t.co/u0atCDw3Re	3224409977.0	-1.0	1	2019-10-18 06:00:00	
Monzo	1.1850975859225846e+18	2019-10-18T06:37:37Z	RT @Its_MayBellz: @ikeeyah_ Transfering my monthly spending budget (food, Travel, entertainment etc) onto my Monzo account and leaving my m…	122738950.0	1.1848095067625677e+18	0	2019-10-18 06:00:00	
Monzo	1.1850975374113096e+18	2019-10-18T06:37:25Z	@MsMegan91 @monzo It’s also great for saving money. I’ve got it set to round up anything I buy. I’ve saved loads with it	96185774.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850974890467574e+18	2019-10-18T06:37:14Z	@monzo Totally understood. Of course your not allowed to give the game away regarding your algorithms otherwise fra… https://t.co/2sdot0HPyM	50093381.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.1850974651518362e+18	2019-10-18T06:37:08Z	@abcdeviexx Switch your account you don’t need to be with them last night their true service was shown to millions.… https://t.co/s78XSasc5o	2473076029.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.18509734414617e+18	2019-10-18T06:36:39Z	Switched everything to @monzo from horrific @LloydsBank earlier this year, and have no regrets 🙌🏻	46953898.0	-1.0	0	2019-10-18 06:00:00	
Monzo	1.185097342673752e+18	2019-10-18T06:36:39Z	All I’ll say is that every interaction I have ever had with @monzo has been amazing, including when money was taken… https://t.co/ndPc2WiIFG	46953898.0	-1.0	0	2019-10-18 06:00:00	
